epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.11124,2.79873,3.56013,0.00434,0.41244,0.46061,0.25292,0.05459,3.08122,1.72211,0.00685,0.00330508,0.00330508,0.0702542
2,13.6082,2.51768,1.51957,0.00348,0.60713,0.51818,0.47987,0.14267,2.78611,1.85493,0.00491,0.00645065,0.00645065,0.0400665
3,20.074,2.62391,1.58367,0.00351,0.51531,0.50909,0.43396,0.13849,2.6458,1.63313,0.00497,0.00940764,0.00940764,0.00969012
4,26.4815,2.40151,1.46902,0.00329,0.61971,0.64848,0.64984,0.20937,2.27967,1.88835,0.00512,0.00915143,0.00915143,0.00915143
5,32.9068,2.29551,1.41622,0.00329,0.52908,0.52121,0.48354,0.15977,2.56388,1.43659,0.00419,0.00886857,0.00886857,0.00886857
6,39.2556,2.19977,1.45555,0.00298,0.54637,0.59128,0.53018,0.19505,2.19935,1.4442,0.00364,0.00858571,0.00858571,0.00858571
7,45.6573,2.05612,1.27957,0.00271,0.65586,0.60606,0.66164,0.25224,2.22068,1.37077,0.00355,0.00830286,0.00830286,0.00830286
8,52.0554,2.03109,1.38541,0.00247,0.61435,0.65758,0.66405,0.28823,1.91358,1.38021,0.00321,0.00802,0.00802,0.00802
9,58.4134,1.90459,1.30728,0.00254,0.60817,0.58485,0.62062,0.30688,1.77704,1.46155,0.00269,0.00773714,0.00773714,0.00773714
10,64.8269,1.89214,1.18497,0.00222,0.50383,0.43695,0.44776,0.19917,1.97709,2.2326,0.00335,0.00745429,0.00745429,0.00745429
11,71.1766,1.86564,1.17771,0.00231,0.65683,0.72121,0.70584,0.32459,1.63456,1.12966,0.0024,0.00717143,0.00717143,0.00717143
12,77.5909,1.78119,1.18175,0.00217,0.741,0.73693,0.78262,0.41572,1.5635,1.07268,0.00221,0.00688857,0.00688857,0.00688857
13,83.9597,1.75047,1.14658,0.00208,0.75848,0.77879,0.82511,0.47709,1.56154,0.98325,0.00225,0.00660571,0.00660571,0.00660571
14,90.3196,1.70775,1.08597,0.00196,0.74989,0.70866,0.78349,0.44321,1.51592,1.02934,0.00211,0.00632286,0.00632286,0.00632286
15,96.6451,1.71236,1.08999,0.002,0.76849,0.74438,0.83894,0.46197,1.55316,0.9074,0.00242,0.00604,0.00604,0.00604
16,103,1.68956,1.15532,0.00207,0.60545,0.66364,0.72187,0.39283,1.48905,1.20616,0.00222,0.00575714,0.00575714,0.00575714
17,109.336,1.63914,1.06695,0.00186,0.68297,0.78485,0.79463,0.40863,1.64189,0.99197,0.00232,0.00547429,0.00547429,0.00547429
18,115.659,1.59259,1.0897,0.00185,0.74556,0.73699,0.78723,0.44445,1.56211,1.13704,0.00208,0.00519143,0.00519143,0.00519143
19,121.956,1.66011,1.11716,0.00193,0.76156,0.67273,0.78802,0.4059,1.74882,1.05262,0.00233,0.00490857,0.00490857,0.00490857
20,128.28,1.59165,1.03008,0.00182,0.73966,0.77879,0.81947,0.51482,1.29808,0.96813,0.00176,0.00462571,0.00462571,0.00462571
21,134.624,1.51205,0.98677,0.00172,0.74829,0.75152,0.82543,0.51365,1.25593,0.96275,0.00178,0.00434286,0.00434286,0.00434286
22,140.91,1.50553,1.00086,0.00165,0.76241,0.70012,0.80846,0.48769,1.37706,0.97677,0.00185,0.00406,0.00406,0.00406
23,147.194,1.51824,0.9964,0.00169,0.76424,0.80909,0.85137,0.48623,1.59986,0.8874,0.00205,0.00377714,0.00377714,0.00377714
24,153.442,1.49867,0.94152,0.00158,0.80044,0.77576,0.84865,0.51676,1.35902,0.94281,0.0018,0.00349429,0.00349429,0.00349429
25,159.77,1.42045,0.95291,0.00157,0.79996,0.77576,0.85452,0.54304,1.28331,0.90115,0.00167,0.00321143,0.00321143,0.00321143
26,166.819,1.33851,0.92584,0.00182,0.78997,0.73333,0.83422,0.53379,1.25018,0.98951,0.00163,0.00292857,0.00292857,0.00292857
27,173.041,1.27712,0.92223,0.00181,0.76739,0.79394,0.85507,0.55093,1.23274,0.82736,0.00168,0.00264571,0.00264571,0.00264571
28,179.294,1.30888,0.88653,0.00173,0.78356,0.76795,0.85411,0.53594,1.35956,0.87557,0.00168,0.00236286,0.00236286,0.00236286
29,185.483,1.33572,0.9,0.00202,0.78293,0.7697,0.85458,0.52743,1.35135,0.90541,0.00201,0.00208,0.00208,0.00208
30,191.676,1.25774,0.89091,0.00188,0.80023,0.7697,0.85028,0.50226,1.51443,0.89609,0.00211,0.00179714,0.00179714,0.00179714
31,197.892,1.22311,0.86401,0.00166,0.81733,0.76364,0.85843,0.55583,1.30864,0.88644,0.00179,0.00151429,0.00151429,0.00151429
32,204.129,1.23013,0.88954,0.00168,0.78588,0.84848,0.88227,0.62544,1.09784,0.81066,0.00142,0.00123143,0.00123143,0.00123143
33,210.367,1.15327,0.84786,0.00147,0.78076,0.84848,0.88382,0.58628,1.1762,0.83919,0.00146,0.000948571,0.000948571,0.000948571
34,216.585,1.13426,0.84513,0.00145,0.79432,0.83088,0.89244,0.61771,1.09905,0.78042,0.00142,0.000665714,0.000665714,0.000665714
35,222.819,1.10911,0.80154,0.00142,0.80167,0.84545,0.90083,0.62665,1.10452,0.77275,0.00134,0.000382857,0.000382857,0.000382857
