epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.5138,2.39073,3.42835,0.00348,0.66252,0.72121,0.71634,0.34547,1.85286,1.13214,0.00265,0.000330508,0.000330508,0.0672797
2,24.7687,2.02616,1.09742,0.00233,0.82593,0.70303,0.79748,0.42283,1.85902,0.80874,0.00254,0.000645065,0.000645065,0.0342609
3,31.0283,1.83952,0.94535,0.00202,0.77386,0.77273,0.81674,0.45871,1.62787,0.86182,0.00233,0.000940764,0.000940764,0.00122325
4,37.2685,1.78281,0.94203,0.00187,0.76474,0.75152,0.79499,0.37478,1.88224,0.85135,0.00256,0.000915143,0.000915143,0.000915143
5,43.4181,1.69313,0.89462,0.00186,0.81364,0.81515,0.87705,0.51894,1.4995,0.68236,0.00198,0.000886857,0.000886857,0.000886857
6,49.6482,1.66702,0.85047,0.00178,0.77257,0.77576,0.80073,0.45151,1.70245,0.76098,0.00215,0.000858571,0.000858571,0.000858571
7,55.8352,1.7251,0.81044,0.00177,0.82301,0.8032,0.83208,0.49977,1.59367,0.65128,0.00195,0.000830286,0.000830286,0.000830286
8,61.9571,1.62863,0.79554,0.0016,0.79691,0.82046,0.8329,0.52907,1.48775,0.59164,0.00183,0.000802,0.000802,0.000802
9,68.1505,1.58625,0.78563,0.00167,0.81345,0.81818,0.86936,0.54772,1.42482,0.63662,0.00177,0.000773714,0.000773714,0.000773714
10,74.3797,1.5714,0.74766,0.00152,0.82183,0.83868,0.89076,0.55567,1.39706,0.60761,0.00181,0.000745429,0.000745429,0.000745429
11,80.5916,1.57925,0.70427,0.00167,0.80011,0.80303,0.84656,0.4995,1.55403,0.64463,0.002,0.000717143,0.000717143,0.000717143
12,86.7334,1.54457,0.72909,0.0016,0.79166,0.84545,0.86752,0.54485,1.41176,0.65913,0.00183,0.000688857,0.000688857,0.000688857
13,92.8538,1.5662,0.74532,0.00163,0.82374,0.83554,0.87081,0.50743,1.61321,0.64709,0.00193,0.000660571,0.000660571,0.000660571
14,99.0213,1.46897,0.72647,0.00142,0.85592,0.84848,0.90468,0.59313,1.3421,0.51995,0.00161,0.000632286,0.000632286,0.000632286
15,105.265,1.51394,0.72352,0.00144,0.83813,0.84242,0.90588,0.59562,1.27998,0.59196,0.00155,0.000604,0.000604,0.000604
16,111.5,1.51255,0.70329,0.00152,0.80537,0.87576,0.88034,0.53524,1.49445,0.60067,0.00178,0.000575714,0.000575714,0.000575714
17,117.736,1.43354,0.68997,0.00144,0.81756,0.82834,0.87001,0.51393,1.49284,0.6351,0.00186,0.000547429,0.000547429,0.000547429
18,123.915,1.45626,0.7012,0.00149,0.82854,0.89324,0.90595,0.6032,1.24693,0.59763,0.0015,0.000519143,0.000519143,0.000519143
19,130.18,1.43257,0.68125,0.00148,0.83331,0.84545,0.90571,0.59477,1.34189,0.55058,0.00168,0.000490857,0.000490857,0.000490857
20,136.371,1.46383,0.64186,0.00149,0.8559,0.87879,0.90931,0.58035,1.3621,0.56355,0.00155,0.000462571,0.000462571,0.000462571
21,142.516,1.39746,0.61405,0.00142,0.87176,0.88582,0.92788,0.57061,1.37376,0.53065,0.00178,0.000434286,0.000434286,0.000434286
22,148.703,1.41028,0.62882,0.00138,0.85935,0.83636,0.88122,0.48674,1.61814,0.59799,0.00192,0.000406,0.000406,0.000406
23,154.907,1.36691,0.66622,0.00137,0.87815,0.86364,0.92633,0.58435,1.38579,0.53561,0.00163,0.000377714,0.000377714,0.000377714
24,161.114,1.28957,0.64447,0.00129,0.86077,0.88055,0.93174,0.63231,1.20593,0.50156,0.00149,0.000349429,0.000349429,0.000349429
25,167.409,1.27374,0.59632,0.00127,0.87158,0.90494,0.93134,0.63821,1.18091,0.47458,0.00146,0.000321143,0.000321143,0.000321143
26,174.058,1.15653,0.52569,0.0014,0.88327,0.8697,0.9246,0.61163,1.25403,0.53264,0.00149,0.000292857,0.000292857,0.000292857
27,180.138,1.14848,0.53819,0.00143,0.85476,0.9,0.9157,0.53964,1.48241,0.57679,0.00175,0.000264571,0.000264571,0.000264571
28,186.192,1.1786,0.50511,0.0014,0.87844,0.93636,0.96425,0.68414,1.07631,0.45396,0.00131,0.000236286,0.000236286,0.000236286
29,192.324,1.07626,0.4731,0.00136,0.88741,0.90762,0.9344,0.63065,1.21838,0.45855,0.00141,0.000208,0.000208,0.000208
30,198.394,1.06467,0.44906,0.00131,0.90218,0.93636,0.96402,0.68714,1.06369,0.43325,0.00125,0.000179714,0.000179714,0.000179714
31,204.511,1.0695,0.44391,0.00124,0.90649,0.91062,0.95506,0.66946,1.11258,0.42364,0.00134,0.000151429,0.000151429,0.000151429
32,210.608,1.03583,0.41722,0.00126,0.90788,0.93939,0.96374,0.64051,1.17793,0.44089,0.00139,0.000123143,0.000123143,0.000123143
33,216.713,1.00873,0.40057,0.00118,0.90716,0.94747,0.96293,0.67954,1.06367,0.42996,0.00123,9.48571e-05,9.48571e-05,9.48571e-05
34,222.869,0.99573,0.44098,0.00117,0.88116,0.92123,0.94231,0.62283,1.23579,0.46538,0.00143,6.65714e-05,6.65714e-05,6.65714e-05
35,229.036,0.95415,0.40641,0.00115,0.89459,0.96061,0.96647,0.69401,1.01512,0.41621,0.0012,3.82857e-05,3.82857e-05,3.82857e-05
