epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.96771,2.20639,8.14857,0.00308,0.212,0.18751,0.13836,0.06589,1.6335,2.61092,0.00223,0.000330508,0.000330508,0.0672797
2,13.328,1.88165,2.3036,0.00201,0.65152,0.69119,0.65702,0.30704,1.76145,1.09084,0.00226,0.000645065,0.000645065,0.0342609
3,19.6994,1.85026,1.36272,0.00192,0.70271,0.73333,0.69693,0.34154,1.79718,0.79133,0.00225,0.000940764,0.000940764,0.00122325
4,25.9731,1.77925,1.00051,0.00176,0.83447,0.81515,0.8365,0.46717,1.58539,0.58442,0.00195,0.000915143,0.000915143,0.000915143
5,32.2584,1.70442,0.92615,0.00174,0.83226,0.81515,0.85395,0.4896,1.5514,0.59049,0.0019,0.000886857,0.000886857,0.000886857
6,38.5275,1.67831,0.82661,0.0017,0.82863,0.79123,0.82338,0.46617,1.67622,0.64702,0.00201,0.000858571,0.000858571,0.000858571
7,44.7886,1.66389,0.78094,0.00163,0.84049,0.84848,0.87866,0.53395,1.53265,0.53985,0.00181,0.000830286,0.000830286,0.000830286
8,51.0517,1.61026,0.79273,0.00154,0.82458,0.83333,0.85876,0.51332,1.52003,0.66926,0.00183,0.000802,0.000802,0.000802
9,57.275,1.62619,0.76243,0.00162,0.84133,0.81944,0.87176,0.53053,1.56299,0.54487,0.0018,0.000773714,0.000773714,0.000773714
10,63.4668,1.61051,0.76009,0.00148,0.83967,0.87285,0.90343,0.57739,1.3198,0.64754,0.00157,0.000745429,0.000745429,0.000745429
11,69.6912,1.57286,0.73031,0.00153,0.8115,0.82187,0.86963,0.5521,1.40457,0.65049,0.00168,0.000717143,0.000717143,0.000717143
12,75.9588,1.56419,0.75613,0.0015,0.81863,0.87879,0.90389,0.57957,1.32152,0.60306,0.00159,0.000688857,0.000688857,0.000688857
13,82.2031,1.56348,0.75448,0.00153,0.83999,0.87494,0.91434,0.59698,1.31766,0.56585,0.00158,0.000660571,0.000660571,0.000660571
14,88.5058,1.50247,0.74885,0.00139,0.84498,0.84545,0.90046,0.58769,1.31885,0.59974,0.0016,0.000632286,0.000632286,0.000632286
15,94.8003,1.49751,0.77903,0.00143,0.85819,0.86192,0.91488,0.59861,1.29932,0.55951,0.00151,0.000604,0.000604,0.000604
16,101.093,1.52609,0.78786,0.00148,0.90146,0.8317,0.92174,0.60012,1.31273,0.5856,0.00158,0.000575714,0.000575714,0.000575714
17,107.361,1.49425,0.76278,0.00146,0.89207,0.80152,0.88837,0.53406,1.49872,0.64307,0.00178,0.000547429,0.000547429,0.000547429
18,113.616,1.51009,0.7105,0.00147,0.84782,0.81037,0.87793,0.54936,1.44807,0.61048,0.00169,0.000519143,0.000519143,0.000519143
19,119.835,1.48808,0.73329,0.00146,0.86041,0.83636,0.90871,0.60805,1.20258,0.5832,0.00138,0.000490857,0.000490857,0.000490857
20,126.111,1.50338,0.73759,0.00145,0.85385,0.81437,0.88863,0.57655,1.32615,0.62124,0.00159,0.000462571,0.000462571,0.000462571
21,132.308,1.43897,0.70014,0.00144,0.85698,0.85339,0.92027,0.61416,1.248,0.55242,0.00143,0.000434286,0.000434286,0.000434286
22,138.544,1.48378,0.73158,0.00141,0.85462,0.86364,0.91942,0.59894,1.25783,0.57018,0.00147,0.000406,0.000406,0.000406
23,144.746,1.43704,0.74763,0.00141,0.86499,0.86667,0.92953,0.61337,1.26891,0.57974,0.00148,0.000377714,0.000377714,0.000377714
24,150.935,1.40584,0.75607,0.00135,0.87332,0.80606,0.90646,0.57014,1.39208,0.61865,0.00161,0.000349429,0.000349429,0.000349429
25,157.154,1.41522,0.72757,0.00138,0.84912,0.86972,0.91637,0.63112,1.15002,0.58758,0.00138,0.000321143,0.000321143,0.000321143
26,163.956,1.3007,0.66097,0.00154,0.80927,0.8743,0.90519,0.59751,1.22153,0.62378,0.00147,0.000292857,0.000292857,0.000292857
27,170.149,1.2889,0.67839,0.00153,0.84326,0.85758,0.91974,0.61695,1.22657,0.5788,0.00152,0.000264571,0.000264571,0.000264571
28,176.39,1.32576,0.65378,0.00152,0.79366,0.87576,0.90674,0.59333,1.29764,0.6164,0.0015,0.000236286,0.000236286,0.000236286
29,182.531,1.25556,0.65404,0.00152,0.83762,0.88182,0.91319,0.59486,1.3097,0.5708,0.0015,0.000208,0.000208,0.000208
30,188.719,1.28463,0.63867,0.00154,0.86626,0.85758,0.91037,0.58231,1.32542,0.59551,0.00157,0.000179714,0.000179714,0.000179714
31,194.841,1.32252,0.63538,0.00148,0.81708,0.88788,0.91357,0.5936,1.26745,0.6008,0.00154,0.000151429,0.000151429,0.000151429
32,201.01,1.27833,0.61536,0.0015,0.82468,0.89394,0.91775,0.61401,1.22567,0.58872,0.00144,0.000123143,0.000123143,0.000123143
33,207.149,1.24149,0.61481,0.00142,0.85028,0.88182,0.92011,0.62028,1.18476,0.57578,0.0014,9.48571e-05,9.48571e-05,9.48571e-05
34,213.342,1.2743,0.61137,0.00146,0.85357,0.86556,0.91414,0.61566,1.22951,0.56537,0.00144,6.65714e-05,6.65714e-05,6.65714e-05
35,219.515,1.23628,0.60473,0.00145,0.85173,0.84848,0.90821,0.60695,1.2322,0.60298,0.00145,3.82857e-05,3.82857e-05,3.82857e-05
