epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.10093,2.41242,3.19833,0.00341,0.66389,0.69091,0.61141,0.24604,2.02579,1.26239,0.00301,0.00165254,0.00165254,0.0686017
2,13.6219,2.26716,1.29032,0.00282,0.59987,0.54971,0.48793,0.16845,2.59564,1.3274,0.00433,0.00322532,0.00322532,0.0368411
3,20.0413,2.25376,1.18457,0.00287,0.66779,0.58788,0.58247,0.20166,2.40608,1.35321,0.00398,0.00470382,0.00470382,0.0049863
4,26.4147,2.13108,1.24072,0.00261,0.62425,0.61923,0.64484,0.26732,2.12989,1.3122,0.00338,0.00457571,0.00457571,0.00457571
5,32.8445,2.11396,1.20936,0.00273,0.68164,0.70073,0.72978,0.32804,2.04126,1.07328,0.00304,0.00443429,0.00443429,0.00443429
6,39.3138,1.92438,1.07619,0.00235,0.70736,0.7398,0.77071,0.43182,1.61356,0.97886,0.00243,0.00429286,0.00429286,0.00429286
7,45.7532,1.86702,1.03503,0.00221,0.74129,0.77273,0.79628,0.44399,1.60994,0.87597,0.0022,0.00415143,0.00415143,0.00415143
8,52.1475,1.91591,1.04971,0.00219,0.69397,0.75152,0.76104,0.34074,2.01603,0.92524,0.00291,0.00401,0.00401,0.00401
9,58.4141,1.87396,1.14446,0.00229,0.47677,0.46389,0.39311,0.19955,2.30105,1.90543,0.00415,0.00386857,0.00386857,0.00386857
10,64.7641,1.75519,1.06106,0.00202,0.66542,0.70512,0.73596,0.32652,1.98844,1.13747,0.00282,0.00372714,0.00372714,0.00372714
11,71.1281,1.68837,1.01757,0.00202,0.74098,0.72727,0.78893,0.4222,1.6133,1.00505,0.00239,0.00358571,0.00358571,0.00358571
12,77.4657,1.6878,1.08891,0.00196,0.70909,0.73333,0.77372,0.43066,1.5832,1.03442,0.00243,0.00344429,0.00344429,0.00344429
13,83.7882,1.62622,1.08363,0.00198,0.7573,0.67576,0.77171,0.37125,1.66807,1.10927,0.00258,0.00330286,0.00330286,0.00330286
14,90.1364,1.59773,0.99244,0.0018,0.77835,0.72727,0.82441,0.48602,1.381,1.05713,0.0019,0.00316143,0.00316143,0.00316143
15,96.5606,1.6086,1.02974,0.00178,0.74815,0.78485,0.82164,0.48846,1.43414,0.97623,0.00235,0.00302,0.00302,0.00302
16,102.911,1.68658,0.99528,0.00194,0.73734,0.7697,0.8357,0.4746,1.49457,0.98812,0.00208,0.00287857,0.00287857,0.00287857
17,109.265,1.59122,0.98852,0.0018,0.74486,0.77273,0.845,0.48601,1.49473,0.9239,0.00191,0.00273714,0.00273714,0.00273714
18,115.64,1.50187,0.97736,0.0017,0.77199,0.78485,0.85093,0.52603,1.34639,0.90033,0.00183,0.00259571,0.00259571,0.00259571
19,122.081,1.47906,1.02564,0.00171,0.7544,0.73939,0.8109,0.41919,1.61954,1.08977,0.00259,0.00245429,0.00245429,0.00245429
20,128.445,1.44662,0.96049,0.00163,0.80611,0.74332,0.83786,0.49142,1.49675,0.98397,0.00195,0.00231286,0.00231286,0.00231286
21,134.809,1.4665,0.94792,0.00161,0.68682,0.83636,0.8202,0.5111,1.30519,0.89582,0.00162,0.00217143,0.00217143,0.00217143
22,141.183,1.41303,0.94068,0.00153,0.79686,0.76061,0.85072,0.54946,1.21071,0.94649,0.00154,0.00203,0.00203,0.00203
23,147.645,1.41273,0.91064,0.00151,0.81216,0.78182,0.87644,0.50201,1.49874,0.93193,0.00194,0.00188857,0.00188857,0.00188857
24,154.018,1.41202,0.88794,0.00149,0.77916,0.79117,0.85976,0.54868,1.28152,0.89215,0.00187,0.00174714,0.00174714,0.00174714
25,160.371,1.34521,0.85652,0.00147,0.81849,0.80606,0.86823,0.54878,1.21201,0.91519,0.00167,0.00160571,0.00160571,0.00160571
26,167.263,1.24631,0.83135,0.00164,0.80187,0.80944,0.88196,0.57885,1.22606,0.81308,0.00176,0.00146429,0.00146429,0.00146429
27,173.546,1.24063,0.83222,0.00171,0.80675,0.84545,0.88883,0.574,1.19106,0.89417,0.0016,0.00132286,0.00132286,0.00132286
28,179.772,1.1991,0.86563,0.00151,0.71328,0.80303,0.82132,0.53653,1.2136,0.92044,0.00148,0.00118143,0.00118143,0.00118143
29,185.992,1.12053,0.87398,0.00147,0.81924,0.80606,0.86941,0.56672,1.22497,0.8897,0.00157,0.00104,0.00104,0.00104
30,192.235,1.13533,0.84465,0.00149,0.80287,0.83922,0.87143,0.60211,1.11933,0.81192,0.00139,0.000898571,0.000898571,0.000898571
31,198.563,1.1331,0.82288,0.0014,0.81689,0.83815,0.88385,0.60923,1.12863,0.80839,0.00139,0.000757143,0.000757143,0.000757143
32,204.828,1.13039,0.81503,0.00144,0.79584,0.83869,0.88294,0.62842,1.07324,0.78451,0.00129,0.000615714,0.000615714,0.000615714
33,211.121,1.10945,0.77178,0.00135,0.783,0.84545,0.88318,0.60191,1.11296,0.82691,0.00134,0.000474286,0.000474286,0.000474286
34,217.37,1.12064,0.77603,0.00133,0.78538,0.85455,0.88868,0.62059,1.09842,0.78737,0.00129,0.000332857,0.000332857,0.000332857
35,223.614,1.04244,0.7777,0.00128,0.79876,0.84545,0.88513,0.62029,1.06124,0.78754,0.00125,0.000191429,0.000191429,0.000191429
