epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,21.8829,2.1237,4.37711,0.00272,0.78913,0.70307,0.75094,0.34622,1.92163,1.19965,0.00295,0.000330508,0.000330508,0.0672797
2,31.9635,1.78882,0.89498,0.00195,0.78755,0.75152,0.81192,0.44564,1.59126,0.93705,0.00239,0.000645065,0.000645065,0.0342609
3,42.0695,1.71451,0.85012,0.00175,0.68016,0.72121,0.7127,0.37462,1.84825,0.90116,0.00254,0.000940764,0.000940764,0.00122325
4,51.9839,1.76774,0.78968,0.00186,0.78645,0.79236,0.81747,0.44453,1.76874,0.68852,0.00243,0.000915143,0.000915143,0.000915143
5,61.9896,1.63408,0.76575,0.00172,0.78715,0.84545,0.84791,0.50321,1.48672,0.67689,0.00199,0.000886857,0.000886857,0.000886857
6,72.0334,1.57853,0.68898,0.00159,0.80052,0.77273,0.82467,0.47779,1.56345,0.8185,0.002,0.000858571,0.000858571,0.000858571
7,82.0375,1.57753,0.69649,0.00157,0.77833,0.83636,0.85372,0.54382,1.38599,0.65988,0.0019,0.000830286,0.000830286,0.000830286
8,92.0616,1.5256,0.73353,0.0015,0.85071,0.81159,0.86526,0.55453,1.39382,0.62591,0.00191,0.000802,0.000802,0.000802
9,102.082,1.53219,0.72596,0.00158,0.84727,0.85758,0.89221,0.60669,1.2109,0.70524,0.00177,0.000773714,0.000773714,0.000773714
10,112.126,1.50322,0.69351,0.00144,0.77386,0.9229,0.88394,0.57312,1.3373,0.63383,0.00193,0.000745429,0.000745429,0.000745429
11,122.124,1.43194,0.67153,0.00142,0.81685,0.84848,0.87631,0.56893,1.28365,0.7108,0.00156,0.000717143,0.000717143,0.000717143
12,132.117,1.46092,0.6533,0.00139,0.82561,0.81775,0.87257,0.5373,1.42121,0.69903,0.00181,0.000688857,0.000688857,0.000688857
13,142.093,1.44496,0.67527,0.00145,0.82034,0.84848,0.87389,0.56054,1.36889,0.66181,0.00171,0.000660571,0.000660571,0.000660571
14,152.056,1.40272,0.70501,0.00132,0.85743,0.89302,0.92733,0.63252,1.18912,0.57403,0.00157,0.000632286,0.000632286,0.000632286
15,162.101,1.40034,0.69048,0.00132,0.88131,0.87756,0.93184,0.64994,1.13561,0.53683,0.00156,0.000604,0.000604,0.000604
16,172.128,1.41199,0.66547,0.00139,0.84422,0.83754,0.89711,0.55517,1.39136,0.67875,0.00174,0.000575714,0.000575714,0.000575714
17,182.126,1.40214,0.63134,0.00133,0.83636,0.92121,0.90501,0.61915,1.19915,0.57543,0.00142,0.000547429,0.000547429,0.000547429
18,192.145,1.34255,0.66465,0.0013,0.85502,0.90303,0.92014,0.61763,1.19786,0.58435,0.00148,0.000519143,0.000519143,0.000519143
19,202.149,1.35534,0.6572,0.00131,0.85419,0.86984,0.90549,0.62913,1.16387,0.57816,0.00144,0.000490857,0.000490857,0.000490857
20,212.128,1.3154,0.6281,0.00125,0.88557,0.89112,0.92651,0.64816,1.12237,0.54522,0.00139,0.000462571,0.000462571,0.000462571
21,222.121,1.27014,0.57201,0.0013,0.87358,0.92131,0.95242,0.65301,1.13442,0.53717,0.00149,0.000434286,0.000434286,0.000434286
22,232.185,1.26488,0.57823,0.00119,0.86518,0.93345,0.94073,0.64485,1.15316,0.52233,0.00139,0.000406,0.000406,0.000406
23,242.176,1.23995,0.5598,0.00125,0.86504,0.8697,0.908,0.52936,1.47388,0.65881,0.00182,0.000377714,0.000377714,0.000377714
24,252.19,1.18084,0.54005,0.00113,0.90625,0.90803,0.95918,0.67004,1.10341,0.50861,0.00145,0.000349429,0.000349429,0.000349429
25,262.225,1.13474,0.50816,0.00111,0.93374,0.93954,0.97171,0.71508,0.98826,0.45289,0.00121,0.000321143,0.000321143,0.000321143
26,272.832,1.10184,0.4444,0.00149,0.90957,0.94488,0.96778,0.63855,1.19492,0.48496,0.00147,0.000292857,0.000292857,0.000292857
27,282.603,1.05222,0.42172,0.00139,0.87384,0.96061,0.95413,0.69053,1.02752,0.42625,0.00121,0.000264571,0.000264571,0.000264571
28,292.437,0.95878,0.38071,0.00114,0.89873,0.9697,0.96174,0.72368,0.94005,0.3961,0.00114,0.000236286,0.000236286,0.000236286
29,302.205,0.96607,0.39651,0.0012,0.91444,0.97157,0.97121,0.75631,0.87731,0.37347,0.00108,0.000208,0.000208,0.000208
30,311.989,0.96669,0.37943,0.00123,0.90536,0.95455,0.96452,0.7096,0.98061,0.42189,0.00118,0.000179714,0.000179714,0.000179714
31,321.722,0.9217,0.36062,0.00108,0.89054,0.9615,0.96447,0.73862,0.91928,0.39467,0.0011,0.000151429,0.000151429,0.000151429
32,331.423,0.90542,0.36115,0.00108,0.88521,0.97273,0.97103,0.70401,1.02462,0.41681,0.00121,0.000123143,0.000123143,0.000123143
33,341.126,0.85897,0.31499,0.00098,0.91406,0.97879,0.97218,0.72082,0.96959,0.38155,0.00117,9.48571e-05,9.48571e-05,9.48571e-05
34,350.846,0.85405,0.3228,0.00102,0.914,0.96619,0.97276,0.74808,0.90146,0.35246,0.00109,6.65714e-05,6.65714e-05,6.65714e-05
35,360.528,0.83633,0.32027,0.001,0.9086,0.9697,0.97043,0.74913,0.88907,0.3585,0.00106,3.82857e-05,3.82857e-05,3.82857e-05
