epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.20008,2.54904,3.37069,0.00356,0.67295,0.5303,0.53309,0.16755,2.42628,1.68412,0.0036,0.000330508,0.000330508,0.0672797
2,13.7014,2.05548,1.04216,0.00237,0.75373,0.75125,0.76357,0.39091,1.84683,0.87394,0.00247,0.000645065,0.000645065,0.0342609
3,20.186,1.91486,0.93628,0.00208,0.74622,0.73333,0.74721,0.41618,1.82065,0.77267,0.00253,0.000940764,0.000940764,0.00122325
4,26.5813,1.82178,0.88101,0.00201,0.79585,0.83873,0.84038,0.44927,1.76414,0.67555,0.00242,0.000915143,0.000915143,0.000915143
5,32.9625,1.71149,0.86478,0.00188,0.81119,0.8332,0.85242,0.50724,1.55968,0.65802,0.002,0.000886857,0.000886857,0.000886857
6,39.4769,1.72342,0.86295,0.00189,0.74248,0.73939,0.76165,0.40319,1.84345,0.799,0.00251,0.000858571,0.000858571,0.000858571
7,45.9135,1.70219,0.83406,0.00178,0.82563,0.80349,0.83827,0.50379,1.50101,0.6761,0.00193,0.000830286,0.000830286,0.000830286
8,52.3085,1.69055,0.78821,0.00166,0.79782,0.77725,0.80434,0.44057,1.70827,0.65457,0.00212,0.000802,0.000802,0.000802
9,58.6313,1.68957,0.80466,0.00178,0.84037,0.82727,0.85628,0.47077,1.5922,0.6599,0.00212,0.000773714,0.000773714,0.000773714
10,64.9643,1.64576,0.78096,0.00159,0.85686,0.84242,0.88899,0.53173,1.46795,0.61485,0.00179,0.000745429,0.000745429,0.000745429
11,71.3679,1.58851,0.75729,0.00163,0.78856,0.81212,0.85178,0.52466,1.48071,0.66067,0.00179,0.000717143,0.000717143,0.000717143
12,77.6753,1.52681,0.82089,0.00154,0.81176,0.79714,0.85408,0.53212,1.51893,0.63708,0.00182,0.000688857,0.000688857,0.000688857
13,84.0392,1.5382,0.78218,0.00159,0.86492,0.81515,0.89286,0.55518,1.35758,0.64103,0.00168,0.000660571,0.000660571,0.000660571
14,90.4212,1.50043,0.73327,0.00147,0.88354,0.84242,0.90547,0.58024,1.36536,0.61481,0.0016,0.000632286,0.000632286,0.000632286
15,96.8559,1.52741,0.75621,0.00144,0.83937,0.80606,0.8699,0.56013,1.38636,0.62309,0.00165,0.000604,0.000604,0.000604
16,103.209,1.48824,0.77245,0.00149,0.80135,0.86794,0.89138,0.56414,1.34558,0.64786,0.00164,0.000575714,0.000575714,0.000575714
17,109.547,1.47182,0.74453,0.00149,0.83879,0.85152,0.87687,0.55143,1.40822,0.59332,0.00167,0.000547429,0.000547429,0.000547429
18,115.923,1.47724,0.71522,0.00147,0.85754,0.86364,0.89269,0.56135,1.35331,0.5535,0.00167,0.000519143,0.000519143,0.000519143
19,122.256,1.43767,0.68033,0.00146,0.827,0.84545,0.86764,0.53681,1.4363,0.61286,0.00169,0.000490857,0.000490857,0.000490857
20,128.598,1.42733,0.69293,0.00143,0.80377,0.84401,0.8641,0.57036,1.28886,0.62942,0.0016,0.000462571,0.000462571,0.000462571
21,134.968,1.3955,0.67155,0.00145,0.86828,0.85455,0.91147,0.59632,1.29747,0.56682,0.00165,0.000434286,0.000434286,0.000434286
22,141.367,1.39833,0.6441,0.00136,0.84143,0.86364,0.88413,0.55214,1.40835,0.59587,0.00168,0.000406,0.000406,0.000406
23,147.667,1.37029,0.65854,0.00136,0.8636,0.87576,0.89317,0.53805,1.45258,0.58478,0.00164,0.000377714,0.000377714,0.000377714
24,153.988,1.34638,0.63813,0.00132,0.86231,0.85403,0.92123,0.58571,1.3523,0.53435,0.00168,0.000349429,0.000349429,0.000349429
25,160.323,1.33426,0.61383,0.00134,0.80798,0.87576,0.88836,0.56417,1.37472,0.57589,0.00163,0.000321143,0.000321143,0.000321143
26,167.206,1.23346,0.56687,0.00149,0.84692,0.83824,0.88637,0.58054,1.34513,0.57191,0.00156,0.000292857,0.000292857,0.000292857
27,173.485,1.17714,0.56782,0.00145,0.84611,0.86667,0.90522,0.53423,1.46797,0.60156,0.00177,0.000264571,0.000264571,0.000264571
28,179.775,1.18617,0.52731,0.00138,0.85949,0.88974,0.92594,0.58549,1.35212,0.5178,0.00171,0.000236286,0.000236286,0.000236286
29,186.03,1.1241,0.50317,0.00137,0.9065,0.91072,0.94366,0.65992,1.10369,0.45616,0.00131,0.000208,0.000208,0.000208
30,192.388,1.08914,0.48125,0.00134,0.87589,0.91956,0.94224,0.65518,1.12553,0.48326,0.00134,0.000179714,0.000179714,0.000179714
31,198.686,1.1297,0.47679,0.00127,0.87317,0.89705,0.93826,0.6553,1.11154,0.47328,0.00135,0.000151429,0.000151429,0.000151429
32,204.948,1.09643,0.46978,0.00129,0.85513,0.90909,0.92884,0.58756,1.33217,0.51084,0.00156,0.000123143,0.000123143,0.000123143
33,211.194,1.03348,0.43123,0.00121,0.86807,0.93715,0.95077,0.65258,1.11749,0.46495,0.00134,9.48571e-05,9.48571e-05,9.48571e-05
34,217.408,1.03328,0.46344,0.00122,0.87768,0.92121,0.94061,0.62163,1.21365,0.47755,0.00143,6.65714e-05,6.65714e-05,6.65714e-05
35,223.688,1.00535,0.43023,0.00118,0.88966,0.92424,0.94937,0.64371,1.14697,0.46824,0.00136,3.82857e-05,3.82857e-05,3.82857e-05
