epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.11589,2.21888,8.12614,0.00307,0.17935,0.15455,0.12899,0.0619,1.61293,2.70301,0.00225,0.000330508,0.000330508,0.0672797
2,13.6086,1.90249,2.24945,0.00203,0.69691,0.66061,0.66244,0.30195,1.81358,1.03825,0.00232,0.000645065,0.000645065,0.0342609
3,19.9112,1.85715,1.33432,0.00191,0.72176,0.77273,0.71283,0.3508,1.76132,0.74486,0.00221,0.000940764,0.000940764,0.00122325
4,26.187,1.79577,1.00589,0.00179,0.82226,0.82424,0.85189,0.48687,1.49196,0.57689,0.00183,0.000915143,0.000915143,0.000915143
5,32.4274,1.68605,0.93433,0.00171,0.836,0.82727,0.84666,0.47791,1.58982,0.58127,0.00191,0.000886857,0.000886857,0.000886857
6,38.6933,1.68939,0.83051,0.00169,0.85157,0.80909,0.86363,0.5152,1.45884,0.65557,0.00175,0.000858571,0.000858571,0.000858571
7,45.0176,1.64777,0.78348,0.00161,0.88036,0.84242,0.8965,0.56097,1.43248,0.57262,0.0017,0.000830286,0.000830286,0.000830286
8,51.2942,1.62622,0.78432,0.00154,0.8623,0.85758,0.89395,0.56511,1.3484,0.6082,0.00163,0.000802,0.000802,0.000802
9,57.7371,1.61872,0.78327,0.00161,0.8544,0.84242,0.90165,0.57551,1.36671,0.56775,0.00163,0.000773714,0.000773714,0.000773714
10,64.0305,1.5962,0.77419,0.00149,0.86226,0.81571,0.90529,0.58271,1.31363,0.57983,0.00161,0.000745429,0.000745429,0.000745429
11,70.3358,1.57507,0.72865,0.00152,0.7962,0.86423,0.88699,0.56041,1.41084,0.58047,0.00166,0.000717143,0.000717143,0.000717143
12,76.6024,1.56532,0.75439,0.00149,0.86661,0.86623,0.90599,0.57959,1.33377,0.58659,0.0016,0.000688857,0.000688857,0.000688857
13,82.9007,1.56322,0.7496,0.00153,0.86937,0.82686,0.90269,0.58582,1.31313,0.57773,0.00157,0.000660571,0.000660571,0.000660571
14,89.2392,1.50172,0.74779,0.0014,0.86352,0.87576,0.9122,0.59043,1.34979,0.54119,0.00158,0.000632286,0.000632286,0.000632286
15,95.6067,1.51473,0.76255,0.00142,0.88005,0.84483,0.92129,0.6073,1.27171,0.55092,0.0015,0.000604,0.000604,0.000604
16,101.956,1.50321,0.79766,0.00145,0.83724,0.85732,0.90893,0.58236,1.33598,0.62595,0.00159,0.000575714,0.000575714,0.000575714
17,108.26,1.49274,0.77738,0.00145,0.86306,0.81515,0.89329,0.54996,1.43463,0.64047,0.00171,0.000547429,0.000547429,0.000547429
18,114.588,1.49971,0.72257,0.00145,0.86241,0.8357,0.8976,0.54863,1.45421,0.62351,0.00167,0.000519143,0.000519143,0.000519143
19,120.908,1.50283,0.7255,0.00147,0.87817,0.83636,0.89707,0.57299,1.33799,0.60332,0.00154,0.000490857,0.000490857,0.000490857
20,127.235,1.49864,0.75578,0.00143,0.84343,0.83255,0.88453,0.55677,1.39724,0.62108,0.00169,0.000462571,0.000462571,0.000462571
21,133.568,1.43593,0.7062,0.00142,0.89203,0.86667,0.93087,0.61551,1.2768,0.52238,0.00146,0.000434286,0.000434286,0.000434286
22,139.88,1.47689,0.74746,0.0014,0.86003,0.8565,0.91359,0.59667,1.26661,0.56473,0.00149,0.000406,0.000406,0.000406
23,146.285,1.45575,0.75482,0.00141,0.84408,0.8697,0.91199,0.59997,1.29047,0.57735,0.00148,0.000377714,0.000377714,0.000377714
24,152.575,1.41145,0.75369,0.00136,0.84392,0.81818,0.89315,0.56642,1.36706,0.60983,0.00161,0.000349429,0.000349429,0.000349429
25,158.796,1.42553,0.72616,0.00138,0.85577,0.88788,0.92655,0.63061,1.18014,0.53265,0.00144,0.000321143,0.000321143,0.000321143
26,165.673,1.30632,0.66893,0.00155,0.8082,0.89383,0.90598,0.58222,1.29695,0.63559,0.00161,0.000292857,0.000292857,0.000292857
27,171.795,1.2945,0.6752,0.00152,0.84253,0.84312,0.90111,0.57432,1.3164,0.61753,0.00155,0.000264571,0.000264571,0.000264571
28,177.973,1.32328,0.65794,0.00151,0.83621,0.85089,0.90685,0.58764,1.34839,0.56935,0.00154,0.000236286,0.000236286,0.000236286
29,184.203,1.2622,0.65315,0.00152,0.86441,0.84848,0.91654,0.59778,1.31163,0.57451,0.00153,0.000208,0.000208,0.000208
30,190.429,1.27034,0.66128,0.00151,0.8624,0.84848,0.91309,0.5984,1.26426,0.58505,0.00148,0.000179714,0.000179714,0.000179714
31,196.636,1.2745,0.67705,0.00143,0.81132,0.86667,0.90139,0.57485,1.33612,0.60213,0.00157,0.000151429,0.000151429,0.000151429
32,202.867,1.25739,0.64005,0.00146,0.84412,0.90255,0.92361,0.6246,1.21033,0.55871,0.00142,0.000123143,0.000123143,0.000123143
33,209.051,1.21596,0.64729,0.00138,0.81697,0.89272,0.91492,0.61865,1.19344,0.57893,0.0014,9.48571e-05,9.48571e-05,9.48571e-05
34,215.212,1.26918,0.63813,0.00143,0.80681,0.90606,0.90912,0.59352,1.27461,0.58128,0.00149,6.65714e-05,6.65714e-05,6.65714e-05
35,221.4,1.22833,0.62855,0.00142,0.86284,0.84242,0.91071,0.59471,1.28025,0.57866,0.0015,3.82857e-05,3.82857e-05,3.82857e-05
