epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.96646,2.12073,5.1267,0.00272,0.75189,0.65455,0.66205,0.32385,1.84563,1.20269,0.00248,0.00330508,0.00330508,0.0702542
2,13.3355,1.96882,1.17892,0.00205,0.80999,0.80909,0.77298,0.3584,1.93025,0.7184,0.00249,0.00645065,0.00645065,0.0400665
3,19.6935,2.03004,1.0776,0.00216,0.83696,0.78182,0.80593,0.39632,1.80404,0.95387,0.00238,0.00940764,0.00940764,0.00969012
4,25.9358,2.03105,1.08809,0.00224,0.79338,0.67489,0.70933,0.3124,2.22684,1.00567,0.00325,0.00915143,0.00915143,0.00915143
5,32.1879,2.02372,1.0283,0.00228,0.78488,0.71515,0.76695,0.37014,1.9957,0.86456,0.00275,0.00886857,0.00886857,0.00886857
6,38.5168,1.93659,0.99806,0.0021,0.74124,0.76388,0.7574,0.4066,1.84308,0.73372,0.00263,0.00858571,0.00858571,0.00858571
7,44.8674,1.88212,0.96099,0.00196,0.80032,0.80909,0.84854,0.46492,1.6822,0.73036,0.00215,0.00830286,0.00830286,0.00830286
8,51.1205,1.84236,0.9834,0.00186,0.86839,0.79394,0.84827,0.44416,1.87819,0.71591,0.00248,0.00802,0.00802,0.00802
9,57.3553,1.80876,1.00446,0.00195,0.73908,0.72101,0.72781,0.35141,1.863,0.90633,0.00252,0.00773714,0.00773714,0.00773714
10,63.6901,1.80643,0.85176,0.00179,0.81947,0.78405,0.80698,0.42143,1.77353,0.69234,0.00239,0.00745429,0.00745429,0.00745429
11,69.8826,1.76811,0.85745,0.0018,0.84765,0.77273,0.8304,0.48855,1.61239,0.72488,0.00202,0.00717143,0.00717143,0.00717143
12,76.2256,1.73294,0.9091,0.00171,0.83474,0.87273,0.88344,0.51995,1.49599,0.70335,0.00179,0.00688857,0.00688857,0.00688857
13,82.5857,1.72153,0.88744,0.00171,0.85929,0.85129,0.89705,0.53179,1.48838,0.60448,0.00184,0.00660571,0.00660571,0.00660571
14,88.9381,1.70683,0.83693,0.00164,0.82786,0.80303,0.86065,0.49862,1.61232,0.66429,0.00196,0.00632286,0.00632286,0.00632286
15,95.2623,1.66982,0.86278,0.00162,0.85627,0.84851,0.89282,0.50441,1.63843,0.6623,0.00203,0.00604,0.00604,0.00604
16,101.584,1.66543,0.85548,0.00165,0.878,0.80694,0.86787,0.47812,1.7156,0.61092,0.002,0.00575714,0.00575714,0.00575714
17,107.898,1.61498,0.86905,0.0016,0.85814,0.86364,0.87928,0.49835,1.61374,0.6083,0.00205,0.00547429,0.00547429,0.00547429
18,114.205,1.60723,0.78917,0.00157,0.80488,0.81212,0.82979,0.4462,1.82472,0.55863,0.00235,0.00519143,0.00519143,0.00519143
19,120.538,1.61476,0.74973,0.00159,0.87759,0.86903,0.91351,0.56211,1.47243,0.49088,0.00168,0.00490857,0.00490857,0.00490857
20,126.922,1.5487,0.73903,0.0015,0.87653,0.85758,0.89507,0.50778,1.64736,0.56087,0.00192,0.00462571,0.00462571,0.00462571
21,133.252,1.52035,0.6676,0.0015,0.91688,0.9025,0.94875,0.59521,1.38307,0.45916,0.00168,0.00434286,0.00434286,0.00434286
22,139.708,1.51071,0.69127,0.00145,0.93721,0.87879,0.92569,0.54963,1.50486,0.46151,0.00179,0.00406,0.00406,0.00406
23,146.045,1.45013,0.63182,0.00142,0.89282,0.94242,0.93787,0.57517,1.41444,0.47432,0.00174,0.00377714,0.00377714,0.00377714
24,152.371,1.46535,0.58282,0.00141,0.89891,0.90909,0.93669,0.57519,1.40457,0.44231,0.00174,0.00349429,0.00349429,0.00349429
25,158.723,1.39258,0.55026,0.00135,0.90973,0.9303,0.93794,0.55451,1.51556,0.42291,0.00176,0.00321143,0.00321143,0.00321143
26,165.717,1.24711,0.45776,0.00149,0.94852,0.89329,0.95698,0.60608,1.35516,0.4105,0.00171,0.00292857,0.00292857,0.00292857
27,171.994,1.25844,0.46442,0.00149,0.91579,0.95564,0.96883,0.64822,1.22909,0.37442,0.00152,0.00264571,0.00264571,0.00264571
28,178.191,1.22749,0.44542,0.00143,0.9291,0.9,0.94558,0.62732,1.23505,0.40088,0.00152,0.00236286,0.00236286,0.00236286
29,184.396,1.16419,0.42837,0.00142,0.92244,0.96061,0.97162,0.66958,1.14854,0.36208,0.00143,0.00208,0.00208,0.00208
30,190.642,1.12472,0.41712,0.00135,0.94125,0.89697,0.94935,0.64788,1.19802,0.3739,0.0014,0.00179714,0.00179714,0.00179714
31,196.899,1.14011,0.42539,0.00128,0.92974,0.95152,0.98461,0.70366,1.09194,0.3557,0.00129,0.00151429,0.00151429,0.00151429
32,203.19,1.09366,0.38954,0.00129,0.95077,0.93636,0.98177,0.69699,1.07021,0.37112,0.00127,0.00123143,0.00123143,0.00123143
33,209.383,1.04795,0.37525,0.00119,0.92744,0.92959,0.96768,0.69769,1.06693,0.37674,0.00125,0.000948571,0.000948571,0.000948571
34,215.621,1.05056,0.38455,0.00117,0.93822,0.94242,0.97057,0.66967,1.15084,0.37983,0.00131,0.000665714,0.000665714,0.000665714
35,221.858,1.02616,0.37016,0.00117,0.95764,0.95918,0.98481,0.71398,1.01668,0.33541,0.00118,0.000382857,0.000382857,0.000382857
